user_id,timestamp,dataset_source,hour,day_of_week,month,day_of_month,IsOutsideWorkHours,IsWeekend,NightShift,source_tracker,source_staff,frekuensi_aktivitas_per_user,frekuensi_per_user_per_source,pola_waktu_akses,rasio_weekend_per_user,rasio_outside_hours_per_user
7,2025-01-04 16:33:47,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:34:20,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:34:21,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:34:47,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:35:11,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:35:13,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:35:39,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:35:55,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:35:56,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:36:15,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:37:06,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:37:23,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:37:54,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:39:03,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:39:34,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:40:08,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:40:19,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:40:20,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:40:32,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:40:33,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:40:43,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:40:56,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:41:33,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:42:16,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:42:17,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:42:28,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:42:38,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:42:47,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:43:02,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:43:22,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
10,2025-01-04 16:43:24,tracker,16,5,1,4,0,1,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
8,2025-01-04 16:43:33,tracker,16,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-04 16:43:42,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:43:43,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:44:01,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:44:24,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:44:43,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-04 16:47:11,tracker,16,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
10,2025-01-04 16:47:13,tracker,16,5,1,4,0,1,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
10,2025-01-04 16:47:47,tracker,16,5,1,4,0,1,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
10,2025-01-04 16:48:12,tracker,16,5,1,4,0,1,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
10,2025-01-04 16:48:13,tracker,16,5,1,4,0,1,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
10,2025-01-04 16:48:15,tracker,16,5,1,4,0,1,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
8,2025-01-04 16:49:28,tracker,16,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
8,2025-01-04 16:56:26,tracker,16,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
9,2025-01-04 16:56:27,tracker,16,5,1,4,0,1,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
9,2025-01-04 16:57:04,tracker,16,5,1,4,0,1,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
10,2025-01-04 16:57:29,tracker,16,5,1,4,0,1,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
1,2025-01-04 16:57:43,tracker,16,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
9,2025-01-04 16:58:33,tracker,16,5,1,4,0,1,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
10,2025-01-04 16:59:00,tracker,16,5,1,4,0,1,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
7,2025-01-04 16:59:28,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 16:59:39,tracker,16,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:00:05,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:00:13,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-04 17:00:20,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
1,2025-01-04 17:00:24,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
1,2025-01-04 17:00:29,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
1,2025-01-04 17:01:50,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-04 17:02:01,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:02:22,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:02:50,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
5,2025-01-04 17:02:56,tracker,17,5,1,4,0,1,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
1,2025-01-04 17:04:24,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
8,2025-01-04 17:04:56,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
9,2025-01-04 17:05:22,tracker,17,5,1,4,0,1,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
1,2025-01-04 17:05:48,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-04 17:05:51,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
10,2025-01-04 17:06:32,tracker,17,5,1,4,0,1,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
8,2025-01-04 17:07:10,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
1,2025-01-04 17:07:25,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
8,2025-01-04 17:07:53,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
1,2025-01-04 17:08:37,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
8,2025-01-04 17:08:43,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
8,2025-01-04 17:09:19,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
9,2025-01-04 17:09:37,tracker,17,5,1,4,0,1,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
7,2025-01-04 17:09:39,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
9,2025-01-04 17:09:49,tracker,17,5,1,4,0,1,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
1,2025-01-04 17:10:24,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-04 17:10:32,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-04 17:10:34,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-04 17:11:00,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
9,2025-01-04 17:11:17,tracker,17,5,1,4,0,1,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
8,2025-01-04 17:11:17,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-04 17:11:46,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:12:00,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-04 17:12:24,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-04 17:12:27,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:12:28,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-04 17:12:48,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
1,2025-01-04 17:12:53,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-04 17:13:08,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:13:41,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:14:22,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-04 17:14:42,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
10,2025-01-04 17:14:42,tracker,17,5,1,4,0,1,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
7,2025-01-04 17:14:48,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:15:27,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-04 17:15:37,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-04 17:15:42,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:16:05,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-04 17:16:27,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
5,2025-01-04 17:16:34,tracker,17,5,1,4,0,1,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
1,2025-01-04 17:16:54,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
9,2025-01-04 17:17:19,tracker,17,5,1,4,0,1,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
9,2025-01-04 17:17:29,tracker,17,5,1,4,0,1,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
5,2025-01-04 17:17:36,tracker,17,5,1,4,0,1,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
1,2025-01-04 17:17:41,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
8,2025-01-04 17:18:12,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-04 17:18:26,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-04 17:19:10,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
1,2025-01-04 17:19:24,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-04 17:19:59,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:20:23,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
5,2025-01-04 17:20:37,tracker,17,5,1,4,0,1,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
7,2025-01-04 17:21:02,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:21:23,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:21:55,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-04 17:22:03,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-04 17:22:10,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-04 17:22:11,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-04 17:22:22,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:22:24,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:22:25,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-04 17:22:51,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
10,2025-01-04 17:22:55,tracker,17,5,1,4,0,1,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
8,2025-01-04 17:23:43,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-04 17:24:14,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:25:10,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-04 17:25:33,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-04 17:25:44,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
5,2025-01-04 17:27:15,tracker,17,5,1,4,0,1,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
10,2025-01-04 17:27:44,tracker,17,5,1,4,0,1,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
7,2025-01-04 17:27:58,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:28:10,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
5,2025-01-04 17:28:25,tracker,17,5,1,4,0,1,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
7,2025-01-04 17:28:41,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:28:43,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:29:22,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-04 17:29:36,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
1,2025-01-04 17:29:40,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-04 17:29:42,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:30:04,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-04 17:30:52,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
1,2025-01-04 17:32:24,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
1,2025-01-04 17:32:30,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
8,2025-01-04 17:32:31,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
5,2025-01-04 17:32:56,tracker,17,5,1,4,0,1,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
9,2025-01-04 17:32:57,tracker,17,5,1,4,0,1,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
8,2025-01-04 17:32:59,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-04 17:36:02,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:36:24,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:36:47,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:37:34,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-04 17:38:05,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
1,2025-01-04 17:38:12,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-04 17:38:46,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-04 17:39:12,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-04 17:39:15,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:39:59,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-04 17:40:16,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-04 17:40:52,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:41:15,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-04 17:41:35,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-04 17:41:55,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
5,2025-01-04 17:42:16,tracker,17,5,1,4,0,1,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
7,2025-01-04 17:42:26,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:42:27,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-04 17:43:44,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-04 17:45:03,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
5,2025-01-04 17:45:11,tracker,17,5,1,4,0,1,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
7,2025-01-04 17:45:33,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-04 17:45:48,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
1,2025-01-04 17:45:52,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-04 17:46:32,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:46:33,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:46:34,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:47:29,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
5,2025-01-04 17:47:54,tracker,17,5,1,4,0,1,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
7,2025-01-04 17:47:58,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:48:00,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
5,2025-01-04 17:49:25,tracker,17,5,1,4,0,1,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
8,2025-01-04 17:49:56,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
1,2025-01-04 17:50:20,tracker,17,5,1,4,0,1,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
8,2025-01-04 17:50:55,tracker,17,5,1,4,0,1,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
10,2025-01-04 17:51:25,tracker,17,5,1,4,0,1,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
7,2025-01-04 17:51:44,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:52:13,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-04 17:52:46,tracker,17,5,1,4,0,1,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:16:03,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:16:17,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:16:18,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:17:27,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:18:15,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:18:16,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:18:17,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:18:50,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:21:37,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:21:39,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:22:14,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:22:15,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:22:36,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:22:55,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:22:56,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:23:07,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:23:15,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:23:20,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:23:21,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:23:43,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:23:44,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:23:53,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:24:06,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:24:07,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:24:26,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:24:27,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-06 08:24:38,tracker,8,0,1,6,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
